LineId,Host,DateTime,TimeZone,Connection,Type,Status,Port,Unknown,Content,EventId,EventTemplate,ParameterList
60,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/css/mmenu.css?ver=5.2.0 HTTP/1.1,200,5255,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
61,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/style.css?ver=1.3.0 HTTP/1.1,200,8696,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
62,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/plugins/tablepress/css/default.min.css?ver=1.9.2 HTTP/1.1,200,3069,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
63,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 HTTP/1.1,200,4365,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
64,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/plugins/papercite/js/papercite.js?ver=5.2.5 HTTP/1.1,200,539,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
65,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=7.10.0 HTTP/1.1,200,3117,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
66,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-includes/js/jquery/jquery.js?ver=1.12.4-wp HTTP/1.1,200,34129,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
67,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/superfish.js?ver=1.7.5 HTTP/1.1,200,2679,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
68,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/jquery.mmenu.oncanvas.js?ver=5.2.0 HTTP/1.1,200,5008,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
69,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/jquery.matchHeight.js?ver=1.3.0 HTTP/1.1,200,3162,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
70,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/jquery.mmenu.offcanvas.js?ver=5.2.0 HTTP/1.1,200,2658,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
71,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/jquery.fitvids.js?ver=1.1 HTTP/1.1,200,1806,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
72,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/jquery.mmenu.navbars.js?ver=5.2.0 HTTP/1.1,200,1385,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
73,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/slick.js?ver=1.5.7 HTTP/1.1,200,13702,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
74,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-includes/js/wp-embed.min.js?ver=5.2.5 HTTP/1.1,200,1102,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
75,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/scripts.js?ver=1.3.0 HTTP/1.1,200,1364,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
76,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/jquery.mmenu.autoheight.js?ver=5.2.0 HTTP/1.1,200,1267,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
77,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/themes/olsen-light/js/jquery.magnific-popup.js?ver=1.0.0 HTTP/1.1,200,14314,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
78,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/uploads/2017/02/Untitled-200x200.jpg HTTP/1.1,304,181,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
79,128.131.168.117,[05/Feb/2020:13:01:56,+0100],GET,wp-content/uploads/2016/07/Untitled.png HTTP/1.1,304,180,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
80,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET, HTTP/1.1,200,6520,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
81,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/css/base.css?ver=1.3.0 HTTP/1.1,200,3134,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
82,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-includes/css/dist/block-library/style.min.css?ver=5.2.5 HTTP/1.1,200,5104,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
83,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/common/css/global.css?ver=1.3.0 HTTP/1.1,200,900,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
84,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/css/magnific.css?ver=1.0.0 HTTP/1.1,200,2182,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
85,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/plugins/papercite/papercite.css?ver=5.2.5 HTTP/1.1,200,691,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
86,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/css/font-awesome.css?ver=4.7.0 HTTP/1.1,200,7776,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
87,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/css/slick.css?ver=1.5.7 HTTP/1.1,200,868,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
88,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/plugins/tablepress/css/default.min.css?ver=1.9.2 HTTP/1.1,200,3069,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
89,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/plugins/papercite/js/papercite.js?ver=5.2.5 HTTP/1.1,200,539,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
90,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 HTTP/1.1,200,4365,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
91,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/css/mmenu.css?ver=5.2.0 HTTP/1.1,200,5255,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
92,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/style.css?ver=1.3.0 HTTP/1.1,200,8696,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
93,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=7.10.0 HTTP/1.1,200,3117,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
94,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-includes/js/jquery/jquery.js?ver=1.12.4-wp HTTP/1.1,200,34129,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
95,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/jquery.mmenu.offcanvas.js?ver=5.2.0 HTTP/1.1,200,2658,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
96,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/jquery.mmenu.oncanvas.js?ver=5.2.0 HTTP/1.1,200,5008,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
97,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/jquery.mmenu.autoheight.js?ver=5.2.0 HTTP/1.1,200,1267,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
98,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/jquery.fitvids.js?ver=1.1 HTTP/1.1,200,1806,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
99,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/jquery.mmenu.navbars.js?ver=5.2.0 HTTP/1.1,200,1385,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
100,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/superfish.js?ver=1.7.5 HTTP/1.1,200,2679,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
101,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/slick.js?ver=1.5.7 HTTP/1.1,200,13702,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
102,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/scripts.js?ver=1.3.0 HTTP/1.1,200,1364,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
103,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-includes/js/wp-embed.min.js?ver=5.2.5 HTTP/1.1,200,1102,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
104,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/jquery.matchHeight.js?ver=1.3.0 HTTP/1.1,200,3162,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
105,128.131.168.117,[05/Feb/2020:13:01:57,+0100],GET,wp-content/themes/olsen-light/js/jquery.magnific-popup.js?ver=1.0.0 HTTP/1.1,200,14314,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
106,128.131.168.117,[05/Feb/2020:13:01:58,+0100],GET,wp-content/uploads/2017/02/Untitled-200x200.jpg HTTP/1.1,304,181,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
107,128.131.168.117,[05/Feb/2020:13:01:58,+0100],GET,wp-content/uploads/2016/07/Untitled.png HTTP/1.1,304,180,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
108,128.131.168.117,[05/Feb/2020:13:01:59,+0100],GET,research-and-publications/ HTTP/1.1,200,9323,http://juang.id/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
109,128.131.168.117,[05/Feb/2020:13:02:46,+0100],GET, HTTP/1.1,200,20539,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
110,128.131.168.117,[05/Feb/2020:13:02:48,+0100],GET,partners HTTP/1.1,200,22574,http://cityspin.net/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
111,128.131.168.117,[05/Feb/2020:13:02:48,+0100],GET,wp-content/uploads/2017/10/wstw-300x78.png HTTP/1.1,200,13845,http://cityspin.net/partners,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
112,128.131.168.117,[05/Feb/2020:13:02:48,+0100],GET,wp-content/plugins/shortcodes-ultimate/includes/css/shortcodes.css?ver=5.1.1 HTTP/1.1,200,7316,http://cityspin.net/partners,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
113,128.131.168.117,[05/Feb/2020:13:02:49,+0100],GET,results HTTP/1.1,200,22911,http://cityspin.net/partners,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
114,128.131.168.117,[05/Feb/2020:13:02:50,+0100],GET,deliverables HTTP/1.1,200,20775,http://cityspin.net/results,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
115,128.131.168.117,[05/Feb/2020:13:02:51,+0100],GET,news HTTP/1.1,200,20950,http://cityspin.net/deliverables,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:72.0) Gecko/20100101 Firefox/72.0,a7cbdcfa,Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> Gecko/<*> <*>,"['5.0', '10.15; rv:72.0)', '20100101 Firefox/72.0']"
116,66.249.64.184,[05/Feb/2020:13:03:48,+0100],GET,robots.txt HTTP/1.1,200,332,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),23497c84,Mozilla/<*>.<*> (compatible; <*> <*>,"['5.0', 'Googlebot/2.1; +http://www.google.com/bot.html)']"
117,66.249.64.184,[05/Feb/2020:13:03:49,+0100],GET, HTTP/1.1,301,311,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",81546f84,"Mozilla/<*>.<*> (Linux; Android <*>.<*>.<*>; Nexus 5X Build/MMB29P) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome<*> Mobile Safari/<*>.<*> (compatible; Googlebot/<*>.<*>; +http://www.google.com/bot.html)","['5.0', '6', '0.1', '537.36', '/41.0.2272.96', '537.36', '2.1']"
118,134.209.53.244,[05/Feb/2020:13:05:16,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
119,134.209.53.244,[05/Feb/2020:13:05:27,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
